https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BCH,Volume USD
1700956800,2023-11-26 00:00:00,BCH/USD,227.86,229.76,222.21,227.00,436.28162379,99035.92860033001
1700870400,2023-11-25 00:00:00,BCH/USD,226.55,228.42,225.90,227.41,250.64123669,56998.323635672896
1700784000,2023-11-24 00:00:00,BCH/USD,225.22,230.20,224.90,225.83,583.38746611,131746.39147162132
1700697600,2023-11-23 00:00:00,BCH/USD,223.87,227.10,222.05,225.27,396.57205564,89335.7869740228
1700611200,2023-11-22 00:00:00,BCH/USD,216.98,224.79,216.98,224.30,915.01318216,205237.45675848803
1700524800,2023-11-21 00:00:00,BCH/USD,226.18,235.92,214.81,216.82,3144.54313382,681799.8422748524
1700438400,2023-11-20 00:00:00,BCH/USD,230.35,230.64,225.01,226.27,482.80823905,109245.02024984351
1700352000,2023-11-19 00:00:00,BCH/USD,226.57,230.95,224.28,230.30,283.74572601,65346.640700103
1700265600,2023-11-18 00:00:00,BCH/USD,229.19,229.19,221.40,227.44,461.89713278,105053.8838794832
1700179200,2023-11-17 00:00:00,BCH/USD,233.87,234.68,221.73,229.70,1115.57194978,256246.876864466
1700092800,2023-11-16 00:00:00,BCH/USD,237.61,244.44,231.48,234.17,926.27110792,216904.90534162638
1700006400,2023-11-15 00:00:00,BCH/USD,232.05,237.92,230.35,237.91,382.90750710,91097.52501416099
1699920000,2023-11-14 00:00:00,BCH/USD,234.15,238.86,220.89,231.99,1209.00406883,280476.85392787174
1699833600,2023-11-13 00:00:00,BCH/USD,236.92,239.98,232.60,233.89,866.67077246,202705.62697066937
1699747200,2023-11-12 00:00:00,BCH/USD,236.94,239.37,230.49,236.62,580.79592554,137427.9319012748
1699660800,2023-11-11 00:00:00,BCH/USD,238.81,241.69,232.95,236.67,868.47241140,205541.36560603802
1699574400,2023-11-10 00:00:00,BCH/USD,239.90,247.16,234.94,239.64,2052.76095522,491923.6353089208
1699488000,2023-11-09 00:00:00,BCH/USD,244.79,258.36,231.45,239.42,7645.31512287,1830441.3467175353
1699401600,2023-11-08 00:00:00,BCH/USD,243.50,247.10,241.97,245.50,1410.01374492,346158.37437786
1699315200,2023-11-07 00:00:00,BCH/USD,242.80,251.59,238.16,244.17,5571.79301649,1360464.7008363632
1699228800,2023-11-06 00:00:00,BCH/USD,237.86,244.74,235.92,242.55,812.73858846,197129.744630973
1699142400,2023-11-05 00:00:00,BCH/USD,239.33,243.20,233.30,237.86,596.38997282,141857.3189349652
1699056000,2023-11-04 00:00:00,BCH/USD,236.63,240.41,236.26,240.41,423.43824441,101798.7883386081
1698969600,2023-11-03 00:00:00,BCH/USD,235.12,240.69,231.23,237.75,984.09160838,233967.77989234502
1698883200,2023-11-02 00:00:00,BCH/USD,247.29,249.05,231.50,235.14,1340.39317105,315180.050240697
1698796800,2023-11-01 00:00:00,BCH/USD,244.59,246.67,237.39,245.28,627.98210022,154031.4495419616
1698710400,2023-10-31 00:00:00,BCH/USD,247.29,248.48,236.19,244.79,659.83212618,161520.30616760222
1698624000,2023-10-30 00:00:00,BCH/USD,246.27,250.70,241.47,245.68,330.73343141,81254.5894288088
1698537600,2023-10-29 00:00:00,BCH/USD,244.22,249.34,242.59,247.42,330.46478607,81763.59736943939
1698451200,2023-10-28 00:00:00,BCH/USD,239.59,247.80,239.58,244.88,577.03007217,141303.1240729896
1698364800,2023-10-27 00:00:00,BCH/USD,246.87,246.87,232.82,239.43,492.56166945,117934.0405164135
1698278400,2023-10-26 00:00:00,BCH/USD,253.70,256.29,240.90,248.27,1615.87292018,401172.7698930886
1698192000,2023-10-25 00:00:00,BCH/USD,251.66,259.81,248.81,253.96,672.13149202,170694.5137133992
1698105600,2023-10-24 00:00:00,BCH/USD,262.53,269.00,245.78,251.84,2173.46857307,547366.3254419487
1698019200,2023-10-23 00:00:00,BCH/USD,243.11,263.94,240.83,261.54,2129.30074755,556897.317514227
1697932800,2023-10-22 00:00:00,BCH/USD,244.17,254.29,237.63,243.26,831.36063128,202236.7871651728
1697846400,2023-10-21 00:00:00,BCH/USD,242.27,246.38,238.26,243.94,573.76254929,139963.6362738026
1697760000,2023-10-20 00:00:00,BCH/USD,226.97,249.24,226.60,241.31,1419.68762677,342584.8212158687
1697673600,2023-10-19 00:00:00,BCH/USD,227.29,235.26,225.37,226.95,661.30815199,150083.8850941305
1697587200,2023-10-18 00:00:00,BCH/USD,226.49,233.01,224.80,227.27,1272.00469902,289088.5079462754
1697500800,2023-10-17 00:00:00,BCH/USD,230.23,232.31,223.47,226.71,571.66785429,129602.81924608591
1697414400,2023-10-16 00:00:00,BCH/USD,215.50,248.48,215.50,231.14,1702.43641453,393501.1528544642
1697328000,2023-10-15 00:00:00,BCH/USD,214.32,216.46,212.90,215.01,230.49292593,49558.2840042093
1697241600,2023-10-14 00:00:00,BCH/USD,217.49,217.83,214.27,214.27,142.91663564,30622.747518582804
1697155200,2023-10-13 00:00:00,BCH/USD,214.06,218.86,212.03,217.34,464.31649794,100914.5476622796
1697068800,2023-10-12 00:00:00,BCH/USD,213.93,216.85,207.62,214.37,871.07738344,186732.85868803278
1696982400,2023-10-11 00:00:00,BCH/USD,211.81,216.58,206.81,213.47,665.80033319,142128.3971260693
1696896000,2023-10-10 00:00:00,BCH/USD,218.44,220.15,210.61,212.24,421.10552461,89375.4365432264
1696809600,2023-10-09 00:00:00,BCH/USD,227.69,228.57,211.29,218.60,1105.88653642,241746.796861412
1696723200,2023-10-08 00:00:00,BCH/USD,230.76,232.83,227.70,228.08,186.46310385,42528.504726108
1696636800,2023-10-07 00:00:00,BCH/USD,230.82,236.23,228.81,230.13,187.25488754,43092.9672695802
1696550400,2023-10-06 00:00:00,BCH/USD,231.63,233.68,226.75,230.89,792.85383409,183062.02175304008
1696464000,2023-10-05 00:00:00,BCH/USD,233.07,234.67,226.12,231.25,554.59015403,128248.9731194375
1696377600,2023-10-04 00:00:00,BCH/USD,230.27,234.30,224.77,233.76,1465.10617024,342483.2183553024
1696291200,2023-10-03 00:00:00,BCH/USD,246.65,251.04,228.06,230.27,1262.91291334,290810.9565548018
1696204800,2023-10-02 00:00:00,BCH/USD,241.91,255.38,241.14,246.95,2924.11273937,722109.6409874214
1696118400,2023-10-01 00:00:00,BCH/USD,233.77,244.63,233.12,242.29,2290.03015681,554851.4066934949
1696032000,2023-09-30 00:00:00,BCH/USD,235.09,238.86,232.11,233.95,323.96627528,75791.91010175599
1695945600,2023-09-29 00:00:00,BCH/USD,237.96,240.83,229.30,235.19,1327.37402505,312185.0969515095
1695859200,2023-09-28 00:00:00,BCH/USD,228.46,245.15,227.83,239.06,3416.40219438,816725.1085884827
1695772800,2023-09-27 00:00:00,BCH/USD,215.80,237.23,213.44,228.87,2672.80501972,611724.8848633164
1695686400,2023-09-26 00:00:00,BCH/USD,210.32,215.30,209.54,214.26,467.40124056,100145.3898023856
1695600000,2023-09-25 00:00:00,BCH/USD,204.65,213.58,202.26,210.25,479.52908847,100820.9908508175
1695513600,2023-09-24 00:00:00,BCH/USD,208.37,209.90,202.80,204.20,382.11601208,78028.089666736
1695427200,2023-09-23 00:00:00,BCH/USD,207.97,209.55,206.71,207.59,172.61706201,35833.5759026559
1695340800,2023-09-22 00:00:00,BCH/USD,208.53,210.02,204.58,208.35,591.79268138,123300.00516552299
1695254400,2023-09-21 00:00:00,BCH/USD,215.28,215.69,205.95,208.52,683.91499649,142609.9550680948
1695168000,2023-09-20 00:00:00,BCH/USD,218.89,220.80,211.85,215.32,1478.39782279,318328.61920314276
1695081600,2023-09-19 00:00:00,BCH/USD,217.60,222.20,214.66,219.31,1291.59497487,283259.6939387397
1694995200,2023-09-18 00:00:00,BCH/USD,210.78,224.85,208.17,217.08,1736.14608132,376882.5913329456
1694908800,2023-09-17 00:00:00,BCH/USD,212.31,214.50,205.59,209.98,515.98240607,108345.9856265786
1694822400,2023-09-16 00:00:00,BCH/USD,217.09,223.70,212.93,214.90,1124.25175900,241601.7030091
1694736000,2023-09-15 00:00:00,BCH/USD,207.54,225.09,206.73,217.16,1726.52486992,374932.14075182716
1694649600,2023-09-14 00:00:00,BCH/USD,198.86,210.24,198.66,207.48,931.12855275,193190.55212457
1694563200,2023-09-13 00:00:00,BCH/USD,197.81,204.38,197.15,199.69,972.25195893,194148.9936787317
1694476800,2023-09-12 00:00:00,BCH/USD,185.39,210.23,184.62,198.44,1225.15837464,243120.42786356158
1694390400,2023-09-11 00:00:00,BCH/USD,190.07,191.36,181.10,183.71,320.34463789,58850.513426771904
1694304000,2023-09-10 00:00:00,BCH/USD,191.67,192.36,184.10,191.50,674.86957142,129237.52292693002
1694217600,2023-09-09 00:00:00,BCH/USD,192.00,196.22,191.31,193.27,117.57771626,22724.245221570203
1694131200,2023-09-08 00:00:00,BCH/USD,193.50,196.91,191.31,192.47,434.15479604,83561.7735938188
1694044800,2023-09-07 00:00:00,BCH/USD,192.55,194.27,189.96,193.54,330.37583584,63940.939268473594
1693958400,2023-09-06 00:00:00,BCH/USD,191.73,195.88,189.88,193.00,481.03699286,92840.13962198
1693872000,2023-09-05 00:00:00,BCH/USD,193.19,194.89,189.35,191.44,182.46173122,34930.473824756795
1693785600,2023-09-04 00:00:00,BCH/USD,195.98,198.40,189.83,193.50,296.24861966,57324.107904209995
1693699200,2023-09-03 00:00:00,BCH/USD,195.54,198.07,191.91,196.10,86.25771140,16915.13720554
1693612800,2023-09-02 00:00:00,BCH/USD,199.96,200.79,191.11,195.69,412.81349781,80783.4733864389
1693526400,2023-09-01 00:00:00,BCH/USD,207.70,210.95,198.51,199.29,706.72395608,140843.0172071832
1693440000,2023-08-31 00:00:00,BCH/USD,214.09,222.46,203.16,207.56,1291.28257459,268018.61118190037
1693353600,2023-08-30 00:00:00,BCH/USD,224.78,225.17,211.61,215.99,803.09246796,173459.9421546804
1693267200,2023-08-29 00:00:00,BCH/USD,190.90,228.21,189.11,225.15,2002.63671155,450893.6556054825
1693180800,2023-08-28 00:00:00,BCH/USD,196.83,196.83,187.57,189.91,405.50369808,77009.2073023728
1693094400,2023-08-27 00:00:00,BCH/USD,190.35,201.00,190.14,197.73,272.60427551,53902.04339659229
1693008000,2023-08-26 00:00:00,BCH/USD,191.29,191.62,188.82,190.23,182.97255839,34806.8697825297
1692921600,2023-08-25 00:00:00,BCH/USD,193.94,193.94,188.69,191.84,313.52036553,60145.7469232752
1692835200,2023-08-24 00:00:00,BCH/USD,193.87,195.05,188.75,194.09,693.30518763,134563.6038671067
1692748800,2023-08-23 00:00:00,BCH/USD,184.64,196.64,184.64,193.96,1031.63738883,200096.3879374668
1692662400,2023-08-22 00:00:00,BCH/USD,185.78,188.05,177.20,184.54,715.74006227,132082.6710913058
1692576000,2023-08-21 00:00:00,BCH/USD,188.68,198.99,181.35,185.83,1001.63917294,186134.6075074402
1692489600,2023-08-20 00:00:00,BCH/USD,187.31,190.00,186.73,188.68,331.06487078,62465.3198187704
1692403200,2023-08-19 00:00:00,BCH/USD,188.69,191.40,185.09,186.84,507.04365506,94736.0365114104
1692316800,2023-08-18 00:00:00,BCH/USD,184.17,190.96,179.30,187.37,10479.08094213,1963465.3961268982
1692230400,2023-08-17 00:00:00,BCH/USD,207.15,210.87,165.63,184.24,3349.56419482,617123.7072536368
1692144000,2023-08-16 00:00:00,BCH/USD,229.21,230.89,200.69,207.89,2139.46082292,444772.51047683874
1692057600,2023-08-15 00:00:00,BCH/USD,229.57,236.98,225.38,228.25,1565.69893731,357370.7824410075
1691971200,2023-08-14 00:00:00,BCH/USD,228.27,230.86,226.03,230.59,440.79479822,101642.87252154981
1691884800,2023-08-13 00:00:00,BCH/USD,229.14,230.18,225.04,227.88,611.95103006,139451.40073007278
1691798400,2023-08-12 00:00:00,BCH/USD,228.73,230.49,227.37,228.46,277.57013017,63413.67193863821
1691712000,2023-08-11 00:00:00,BCH/USD,231.62,232.48,227.04,229.10,905.14108965,207367.823638815
1691625600,2023-08-10 00:00:00,BCH/USD,238.81,240.31,230.50,231.75,1089.32790478,252451.74193276497
1691539200,2023-08-09 00:00:00,BCH/USD,238.76,239.42,233.40,238.08,472.00786675,112375.63291584
1691452800,2023-08-08 00:00:00,BCH/USD,238.12,248.92,234.68,238.34,1625.96018800,387531.35120792
1691366400,2023-08-07 00:00:00,BCH/USD,222.33,244.86,217.44,237.71,4776.68972773,1135466.9151786985
1691280000,2023-08-06 00:00:00,BCH/USD,227.16,228.13,221.40,222.38,961.54993150,213829.47376696998
1691193600,2023-08-05 00:00:00,BCH/USD,227.63,228.21,223.29,226.59,1028.29095151,233000.4467026509
1691107200,2023-08-04 00:00:00,BCH/USD,225.08,229.63,220.56,227.51,815.09311920,185441.835549192
1691020800,2023-08-03 00:00:00,BCH/USD,228.80,231.19,222.86,225.14,933.99982526,210280.7206590364
1690934400,2023-08-02 00:00:00,BCH/USD,244.78,246.50,221.00,228.89,989.19163961,226416.07439033288
1690848000,2023-08-01 00:00:00,BCH/USD,247.42,248.70,239.03,244.41,638.78295510,156124.942055991
1690761600,2023-07-31 00:00:00,BCH/USD,253.11,258.83,247.34,248.79,1086.13265207,270218.9425084953
1690675200,2023-07-30 00:00:00,BCH/USD,241.73,255.66,241.52,252.84,1826.59453083,461836.1611750572
1690588800,2023-07-29 00:00:00,BCH/USD,240.76,242.40,238.66,241.67,175.69582036,42460.4089064012
1690502400,2023-07-28 00:00:00,BCH/USD,244.96,245.01,241.37,241.37,269.84804948,65133.2237029876
1690416000,2023-07-27 00:00:00,BCH/USD,241.56,249.34,241.09,244.26,558.64903498,136455.6132842148
1690329600,2023-07-26 00:00:00,BCH/USD,235.86,244.07,233.81,241.79,944.47141945,228363.7445088155
1690243200,2023-07-25 00:00:00,BCH/USD,238.37,239.28,232.65,237.03,1859.76330333,440819.6957883099
1690156800,2023-07-24 00:00:00,BCH/USD,249.78,253.82,235.83,238.90,1420.52586533,339363.629227337
1690070400,2023-07-23 00:00:00,BCH/USD,239.36,262.81,239.36,249.89,1515.80563815,378784.6709173035
1689984000,2023-07-22 00:00:00,BCH/USD,247.56,247.78,237.93,237.93,228.74678993,54425.723728044904
1689897600,2023-07-21 00:00:00,BCH/USD,242.56,247.53,242.01,246.09,1020.60383202,251160.39702180182
1689811200,2023-07-20 00:00:00,BCH/USD,243.81,254.61,240.69,243.93,2630.67714530,641701.076053029
1689724800,2023-07-19 00:00:00,BCH/USD,243.76,251.82,241.57,244.42,1699.71454686,415444.2295435212
1689638400,2023-07-18 00:00:00,BCH/USD,241.79,247.69,231.72,243.90,1882.03426642,459028.157579838
1689552000,2023-07-17 00:00:00,BCH/USD,248.60,254.59,235.87,242.03,3113.09740287,753462.9644166261
1689465600,2023-07-16 00:00:00,BCH/USD,253.28,260.69,248.90,249.96,940.02845661,234969.51301423562
1689379200,2023-07-15 00:00:00,BCH/USD,263.30,263.46,246.15,253.47,1210.75788353,306890.8007383491
1689292800,2023-07-14 00:00:00,BCH/USD,274.00,277.92,255.69,263.50,3319.55303908,874702.22579758
1689206400,2023-07-13 00:00:00,BCH/USD,285.24,291.86,269.84,274.27,2792.39119541,765869.1331651006
1689120000,2023-07-12 00:00:00,BCH/USD,274.38,294.47,274.30,282.91,1380.87972365,390664.6826178215
1689033600,2023-07-11 00:00:00,BCH/USD,275.81,277.06,270.97,275.23,604.69022037,166428.88935243513
1688947200,2023-07-10 00:00:00,BCH/USD,265.61,287.46,259.03,273.43,1637.46856497,447733.0297197471
1688860800,2023-07-09 00:00:00,BCH/USD,271.83,278.53,264.21,265.18,565.62078328,149991.3193101904
1688774400,2023-07-08 00:00:00,BCH/USD,277.39,282.34,262.12,272.96,589.89260450,161017.08532431998
1688688000,2023-07-07 00:00:00,BCH/USD,274.79,288.62,273.99,277.80,854.80513852,237464.86748085602
1688601600,2023-07-06 00:00:00,BCH/USD,269.89,302.69,268.30,274.17,5315.78986453,1457430.1071581903
1688515200,2023-07-05 00:00:00,BCH/USD,272.08,278.19,249.05,272.44,5017.70153193,1367022.6053590092
1688428800,2023-07-04 00:00:00,BCH/USD,292.27,293.10,271.32,271.32,1044.65948161,283437.0105504252
1688342400,2023-07-03 00:00:00,BCH/USD,297.48,300.84,280.31,292.77,1726.40231298,505438.80517115456
1688256000,2023-07-02 00:00:00,BCH/USD,292.70,306.95,268.30,298.19,3440.37080953,1025884.1716937507
1688169600,2023-07-01 00:00:00,BCH/USD,306.06,308.98,280.50,289.20,2426.92813841,701867.6176281719
1688083200,2023-06-30 00:00:00,BCH/USD,252.99,327.52,252.17,304.92,10354.56947758,3157315.3251036936
1687996800,2023-06-29 00:00:00,BCH/USD,225.71,255.00,224.14,253.80,7228.36715158,1834559.583071004
1687910400,2023-06-28 00:00:00,BCH/USD,229.54,249.99,221.11,225.49,2858.79194451,644628.99556756
1687824000,2023-06-27 00:00:00,BCH/USD,222.25,239.31,216.46,230.77,6432.94528708,1484530.7838994516
1687737600,2023-06-26 00:00:00,BCH/USD,194.55,233.50,188.11,224.00,18544.71876302,4154017.0029164795
1687651200,2023-06-25 00:00:00,BCH/USD,212.94,219.28,186.45,195.10,9701.83745565,1892828.487597315
1687564800,2023-06-24 00:00:00,BCH/USD,182.31,221.08,180.60,213.19,12878.64144539,2745597.569742694
1687478400,2023-06-23 00:00:00,BCH/USD,133.60,192.69,133.60,182.08,25519.78703921,4646642.824099357
1687392000,2023-06-22 00:00:00,BCH/USD,136.01,148.44,129.24,133.60,6130.45625624,819028.9558336639
1687305600,2023-06-21 00:00:00,BCH/USD,110.05,140.00,109.71,135.94,7247.69950194,985252.2702937236
1687219200,2023-06-20 00:00:00,BCH/USD,107.04,110.55,105.41,109.74,499.98770413,54868.6506512262
1687132800,2023-06-19 00:00:00,BCH/USD,106.96,107.19,104.90,106.54,287.66028074,30647.326310039603
1687046400,2023-06-18 00:00:00,BCH/USD,106.00,108.52,105.96,107.06,425.06895236,45507.88203966161
1686960000,2023-06-17 00:00:00,BCH/USD,107.41,108.58,106.45,106.70,190.35096264,20310.447713688
1686873600,2023-06-16 00:00:00,BCH/USD,104.24,109.28,103.39,107.94,530.80689130,57295.295846921996
1686787200,2023-06-15 00:00:00,BCH/USD,101.98,104.98,101.98,104.48,380.87795703,39794.1289504944
1686700800,2023-06-14 00:00:00,BCH/USD,105.16,105.99,100.84,101.38,207.78847682,21065.595780011598
1686614400,2023-06-13 00:00:00,BCH/USD,103.03,106.78,102.25,105.08,401.56245725,42196.183007830004
1686528000,2023-06-12 00:00:00,BCH/USD,102.93,104.23,101.12,102.68,281.42090451,28896.2984750868
1686441600,2023-06-11 00:00:00,BCH/USD,102.99,103.64,101.80,103.06,233.83423774,24098.9565414844
1686355200,2023-06-10 00:00:00,BCH/USD,110.73,152.00,91.00,103.69,1906.94764162,197731.4009595778
1686268800,2023-06-09 00:00:00,BCH/USD,111.67,111.93,109.73,110.96,180.07492692,19981.1138910432
1686182400,2023-06-08 00:00:00,BCH/USD,111.36,112.45,110.74,111.89,280.93758296,31434.1061573944
1686096000,2023-06-07 00:00:00,BCH/USD,114.50,116.80,110.47,111.32,533.06533596,59340.833199067194
1686009600,2023-06-06 00:00:00,BCH/USD,108.70,114.95,107.72,114.80,1367.66358243,157007.77926296397
1685923200,2023-06-05 00:00:00,BCH/USD,115.61,115.61,107.26,108.95,971.53419368,105848.65040143601
1685836800,2023-06-04 00:00:00,BCH/USD,114.59,116.84,114.57,115.69,273.52405879,31643.998361415102
1685750400,2023-06-03 00:00:00,BCH/USD,114.79,115.27,114.50,114.99,195.14360897,22439.5635954603
1685664000,2023-06-02 00:00:00,BCH/USD,113.66,115.38,113.25,114.78,267.45981142,30699.0371547876
1685577600,2023-06-01 00:00:00,BCH/USD,113.13,113.51,111.78,113.18,278.56174845,31527.618689571
1685491200,2023-05-31 00:00:00,BCH/USD,113.47,114.19,112.22,113.01,312.95363761,35366.8905863061
1685404800,2023-05-30 00:00:00,BCH/USD,114.76,115.70,113.94,113.94,433.36876891,49378.0375296054
1685318400,2023-05-29 00:00:00,BCH/USD,116.68,117.20,114.87,115.21,328.10539703,37801.0227918263
1685232000,2023-05-28 00:00:00,BCH/USD,114.38,116.71,113.95,116.64,487.12912481,56818.7411178384
1685145600,2023-05-27 00:00:00,BCH/USD,113.15,114.16,112.93,114.16,123.45345127,14093.4459969832
1685059200,2023-05-26 00:00:00,BCH/USD,111.76,113.88,111.76,113.37,335.66312109,38054.1280379733
1684972800,2023-05-25 00:00:00,BCH/USD,111.93,112.51,109.54,112.03,1409.77247508,157936.8103832124
1684886400,2023-05-24 00:00:00,BCH/USD,115.65,115.67,111.15,112.33,844.59255295,94873.0814728735
1684800000,2023-05-23 00:00:00,BCH/USD,115.00,117.05,114.87,115.75,535.28726203,61959.5005799725
1684713600,2023-05-22 00:00:00,BCH/USD,114.74,115.11,113.48,114.90,147.67969804,16968.397304796003
1684627200,2023-05-21 00:00:00,BCH/USD,116.95,116.96,114.56,114.59,44.86339500,5140.896433049999
1684540800,2023-05-20 00:00:00,BCH/USD,114.77,116.86,114.75,116.56,479.77931403,55923.07684333681
1684454400,2023-05-19 00:00:00,BCH/USD,115.17,115.98,114.80,115.13,65.62464921,7555.3658635473
1684368000,2023-05-18 00:00:00,BCH/USD,117.73,117.86,113.03,116.67,312.27460715,36433.0784161905
1684281600,2023-05-17 00:00:00,BCH/USD,116.47,118.41,115.46,117.66,857.10018408,100846.4076588528
1684195200,2023-05-16 00:00:00,BCH/USD,116.28,117.51,114.17,116.96,926.71065387,108388.0780766352
1684108800,2023-05-15 00:00:00,BCH/USD,115.30,120.66,114.67,116.22,6281.40315597,730024.6747868333
1684022400,2023-05-14 00:00:00,BCH/USD,113.82,115.91,113.44,115.55,504.20851174,58261.293531557
1683936000,2023-05-13 00:00:00,BCH/USD,114.32,114.70,112.68,113.18,310.09203718,35096.2167680324
1683849600,2023-05-12 00:00:00,BCH/USD,113.20,115.35,112.44,115.05,2684.36936361,308836.6952833305
1683763200,2023-05-11 00:00:00,BCH/USD,115.59,115.59,110.40,113.30,911.85705306,103313.404111698
1683676800,2023-05-10 00:00:00,BCH/USD,123.06,123.12,111.80,116.42,3156.59919017,367491.2777195914
1683590400,2023-05-09 00:00:00,BCH/USD,111.32,123.86,110.47,121.59,8917.12754267,1084233.5379132451
1683504000,2023-05-08 00:00:00,BCH/USD,116.46,116.46,107.52,111.56,2403.52517700,268137.26874612
1683417600,2023-05-07 00:00:00,BCH/USD,117.03,117.65,116.70,116.99,434.09004100,50784.19389659
1683331200,2023-05-06 00:00:00,BCH/USD,120.21,120.61,115.53,117.37,1007.22130049,118217.56403851131
1683244800,2023-05-05 00:00:00,BCH/USD,117.30,120.74,117.18,120.13,2325.98412524,279420.4729650812
1683158400,2023-05-04 00:00:00,BCH/USD,120.09,120.11,116.61,117.32,1374.38728175,161243.11589491
1683072000,2023-05-03 00:00:00,BCH/USD,118.99,120.70,116.06,120.13,1749.62755813,210182.75855815687
1682985600,2023-05-02 00:00:00,BCH/USD,116.98,119.64,116.51,119.20,388.21891633,46275.694826536004
1682899200,2023-05-01 00:00:00,BCH/USD,117.54,118.25,115.23,116.70,698.00879019,81457.625815173
1682812800,2023-04-30 00:00:00,BCH/USD,118.89,120.90,117.72,117.72,164.14826855,19323.534173706
1682726400,2023-04-29 00:00:00,BCH/USD,118.12,120.34,118.12,119.53,779.69857743,93197.3709602079
1682640000,2023-04-28 00:00:00,BCH/USD,117.24,120.36,115.60,117.85,1126.93895093,132809.75536710047
1682553600,2023-04-27 00:00:00,BCH/USD,117.49,120.44,116.83,117.01,420.70097906,49226.221559810605
1682467200,2023-04-26 00:00:00,BCH/USD,119.91,123.39,111.87,117.64,1292.65897197,152068.4014625508
1682380800,2023-04-25 00:00:00,BCH/USD,119.20,120.23,117.01,120.23,503.24049146,60504.6042882358
1682294400,2023-04-24 00:00:00,BCH/USD,120.74,121.12,119.06,119.06,505.15784413,60144.0929221178
1682208000,2023-04-23 00:00:00,BCH/USD,121.21,122.18,118.79,119.92,319.86775181,38358.540797055204
1682121600,2023-04-22 00:00:00,BCH/USD,119.59,122.65,119.33,122.36,179.15208051,21921.0485712036
1682035200,2023-04-21 00:00:00,BCH/USD,123.05,124.92,118.48,119.76,675.30590381,80874.6350402856
1681948800,2023-04-20 00:00:00,BCH/USD,125.48,126.52,121.46,123.04,395.76135398,48694.47699369921
1681862400,2023-04-19 00:00:00,BCH/USD,133.58,133.65,122.77,125.16,1285.38880962,160879.2634120392
1681776000,2023-04-18 00:00:00,BCH/USD,131.71,133.96,130.45,133.61,184.29358504,24623.465897194405
1681689600,2023-04-17 00:00:00,BCH/USD,133.10,133.73,130.27,131.91,646.45117179,85273.3740708189
1681603200,2023-04-16 00:00:00,BCH/USD,132.99,135.99,131.96,134.72,433.12893065,58351.129537167995
1681516800,2023-04-15 00:00:00,BCH/USD,132.19,133.59,131.06,132.58,372.84569425,49431.882143665
1681430400,2023-04-14 00:00:00,BCH/USD,131.37,134.18,129.23,132.28,2274.04929924,300811.2413034672
1681344000,2023-04-13 00:00:00,BCH/USD,128.73,131.86,128.43,130.95,446.15610448,58424.141881655996
1681257600,2023-04-12 00:00:00,BCH/USD,129.20,129.79,126.09,129.12,652.71571433,84278.6530342896
1681171200,2023-04-11 00:00:00,BCH/USD,128.43,130.57,127.78,128.96,405.07851832,52238.9257225472
1681084800,2023-04-10 00:00:00,BCH/USD,126.06,128.64,124.06,128.14,288.52548101,36971.6551366214
1680998400,2023-04-09 00:00:00,BCH/USD,124.03,126.26,123.65,126.26,225.46808891,28467.600905776602
1680912000,2023-04-08 00:00:00,BCH/USD,124.52,125.19,123.08,123.83,110.34311280,13663.787658023999
1680825600,2023-04-07 00:00:00,BCH/USD,125.84,126.62,123.39,124.87,285.53249184,35654.4422560608
1680739200,2023-04-06 00:00:00,BCH/USD,126.57,127.56,125.19,126.17,936.51881969,118160.5794802873
1680652800,2023-04-05 00:00:00,BCH/USD,126.31,129.75,125.33,127.34,399.40435737,50860.1508674958
1680566400,2023-04-04 00:00:00,BCH/USD,128.24,128.24,126.42,126.79,727.35898253,92221.8453949787
1680480000,2023-04-03 00:00:00,BCH/USD,123.10,129.60,120.11,127.76,2020.39793274,258126.03988686242
1680393600,2023-04-02 00:00:00,BCH/USD,126.45,126.45,121.61,122.51,447.89544503,54871.6709706253
1680307200,2023-04-01 00:00:00,BCH/USD,124.02,127.54,123.79,126.04,363.99416020,45877.82395160801
1680220800,2023-03-31 00:00:00,BCH/USD,120.79,124.37,120.58,124.31,1055.44594560,131202.485497536
1680134400,2023-03-30 00:00:00,BCH/USD,123.05,125.01,119.12,121.25,675.40249887,81892.55298798751
1680048000,2023-03-29 00:00:00,BCH/USD,121.20,124.73,120.53,123.52,736.89136428,91020.82131586559
1679961600,2023-03-28 00:00:00,BCH/USD,120.85,121.93,119.34,121.02,897.25581358,108585.8985594516
1679875200,2023-03-27 00:00:00,BCH/USD,123.89,124.21,116.73,120.32,1241.25523771,149347.8302012672
1679788800,2023-03-26 00:00:00,BCH/USD,125.21,126.60,123.67,125.25,176.33342370,22085.761318425
1679702400,2023-03-25 00:00:00,BCH/USD,125.65,127.40,124.01,125.09,499.54745509,62488.391157208105
1679616000,2023-03-24 00:00:00,BCH/USD,128.83,131.83,122.14,124.01,743.55445582,92208.1880662382
1679529600,2023-03-23 00:00:00,BCH/USD,126.04,131.42,124.76,129.02,2007.64663836,259026.56928120722
1679443200,2023-03-22 00:00:00,BCH/USD,132.33,133.99,123.78,126.21,1859.87749016,234735.1380330936
1679356800,2023-03-21 00:00:00,BCH/USD,130.38,134.69,126.57,134.59,1292.09437065,173902.9813457835
1679270400,2023-03-20 00:00:00,BCH/USD,135.95,139.82,130.47,131.07,1910.94385752,250467.41140514638
