https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ZRX,Volume USD
1732233600,2024-11-22 00:00:00,ZRX/USD,0.42919,0.45421,0.41272,0.44674,182364.24493281,81469.40278128354
1732147200,2024-11-21 00:00:00,ZRX/USD,0.41714,0.42940,0.40642,0.42835,50035.80600443,21432.83750199759
1732060800,2024-11-20 00:00:00,ZRX/USD,0.42113,0.43958,0.40918,0.40918,22067.77966587,9029.694083680686
1731974400,2024-11-19 00:00:00,ZRX/USD,0.45986,0.46953,0.42366,0.42844,16955.87145407,7264.5735657817495
1731888000,2024-11-18 00:00:00,ZRX/USD,0.37000,0.53760,0.37000,0.46775,471170.09092027,220389.8100279563
1731801600,2024-11-17 00:00:00,ZRX/USD,0.38770,0.38770,0.36634,0.36925,33661.99083455,12429.690115657588
1731715200,2024-11-16 00:00:00,ZRX/USD,0.35839,0.41099,0.35839,0.39909,95543.14435964,38130.31348248873
1731628800,2024-11-15 00:00:00,ZRX/USD,0.33780,0.36121,0.33780,0.36121,49028.04546597,17709.42030276302
1731542400,2024-11-14 00:00:00,ZRX/USD,0.36140,0.36286,0.34271,0.35000,17375.90340335,6081.566191172499
1731456000,2024-11-13 00:00:00,ZRX/USD,0.39000,0.39928,0.34934,0.35901,104490.38268560,37513.09228795725
1731369600,2024-11-12 00:00:00,ZRX/USD,0.37130,0.39700,0.35769,0.37632,90156.16529427,33927.568123539684
1731283200,2024-11-11 00:00:00,ZRX/USD,0.37076,0.38172,0.36183,0.37558,59016.01461515,22165.23476915804
1731196800,2024-11-10 00:00:00,ZRX/USD,0.34667,0.37361,0.34161,0.35243,26281.83803705,9262.508179397533
1731110400,2024-11-09 00:00:00,ZRX/USD,0.34082,0.34082,0.32630,0.33295,46695.61129548,15547.303780830067
1731024000,2024-11-08 00:00:00,ZRX/USD,0.32551,0.33378,0.32460,0.33378,141874.74711746,47354.953092865806
1730937600,2024-11-07 00:00:00,ZRX/USD,0.33000,0.33764,0.32234,0.33134,74101.27341090,24552.715931967607
1730851200,2024-11-06 00:00:00,ZRX/USD,0.29983,0.32372,0.29983,0.32372,42454.46239020,13743.358564955544
1730764800,2024-11-05 00:00:00,ZRX/USD,0.28022,0.29408,0.28022,0.29391,45406.87603687,13345.534935996462
1730678400,2024-11-04 00:00:00,ZRX/USD,0.29082,0.29082,0.27500,0.28036,69648.04008655,19526.524518665155
1730592000,2024-11-03 00:00:00,ZRX/USD,0.30164,0.30164,0.28105,0.28821,14347.69121791,4135.148085913841
1730505600,2024-11-02 00:00:00,ZRX/USD,0.31436,0.31436,0.30000,0.30243,6167.94733566,1865.3723127236537
1730419200,2024-11-01 00:00:00,ZRX/USD,0.31508,0.31823,0.30913,0.30984,10693.10279345,3313.150969522548
1730332800,2024-10-31 00:00:00,ZRX/USD,0.33526,0.33532,0.31449,0.31942,10484.12904669,3348.84050009372
1730246400,2024-10-30 00:00:00,ZRX/USD,0.33036,0.34333,0.33022,0.34333,7575.18248130,2600.7874013047294
1730160000,2024-10-29 00:00:00,ZRX/USD,0.32555,0.33608,0.32555,0.33608,2827.36070418,950.2193854608144
1730073600,2024-10-28 00:00:00,ZRX/USD,0.31499,0.31656,0.31345,0.31345,492.49083196,154.371251277862
1729987200,2024-10-27 00:00:00,ZRX/USD,0.31568,0.32740,0.31568,0.32439,15315.26845524,4968.119934195304
1729900800,2024-10-26 00:00:00,ZRX/USD,0.31566,0.31566,0.31566,0.31566,559.00000000,176.45394
1729814400,2024-10-25 00:00:00,ZRX/USD,0.34478,0.36231,0.34331,0.34378,25258.97531774,8683.530534732658
1729728000,2024-10-24 00:00:00,ZRX/USD,0.34218,0.34501,0.34146,0.34501,7429.80178312,2563.355913194231
1729641600,2024-10-23 00:00:00,ZRX/USD,0.34275,0.34275,0.33508,0.33508,12518.47387999,4194.690227707049
1729555200,2024-10-22 00:00:00,ZRX/USD,0.35256,0.35745,0.34245,0.35745,214291.71064360,76598.57196955482
1729468800,2024-10-21 00:00:00,ZRX/USD,0.36030,0.38796,0.35437,0.36048,119783.02659366,43179.385426482564
1729382400,2024-10-20 00:00:00,ZRX/USD,0.33460,0.35000,0.33460,0.35000,17073.72400820,5975.803402869999
1729296000,2024-10-19 00:00:00,ZRX/USD,0.33835,0.34074,0.33443,0.33504,4842.05376037,1622.281691874365
1729209600,2024-10-18 00:00:00,ZRX/USD,0.32851,0.33649,0.32851,0.33280,33231.94429976,11059.591062960128
1729123200,2024-10-17 00:00:00,ZRX/USD,0.32644,0.32644,0.31417,0.32009,32961.62482329,10550.686489686897
1729036800,2024-10-16 00:00:00,ZRX/USD,0.33337,0.33529,0.33063,0.33323,19780.10437543,6591.32418102454
1728950400,2024-10-15 00:00:00,ZRX/USD,0.33061,0.33562,0.32808,0.33562,12066.40125349,4049.7255886963135
1728864000,2024-10-14 00:00:00,ZRX/USD,0.32967,0.35847,0.32967,0.33602,13827.85350171,4646.435333644594
1728777600,2024-10-13 00:00:00,ZRX/USD,0.32040,0.32590,0.31970,0.31970,995.18511303,318.160680635691
1728691200,2024-10-12 00:00:00,ZRX/USD,0.31915,0.31915,0.31915,0.31915,146.00000000,46.5959
1728604800,2024-10-11 00:00:00,ZRX/USD,0.30331,0.31243,0.30331,0.31143,6474.70535236,2016.4174878854747
1728518400,2024-10-10 00:00:00,ZRX/USD,0.30926,0.30982,0.30013,0.30087,1212.59201967,364.8325609581129
1728432000,2024-10-09 00:00:00,ZRX/USD,0.31598,0.31691,0.30016,0.30567,1452.80050583,444.0775306170561
1728345600,2024-10-08 00:00:00,ZRX/USD,0.30373,0.31455,0.30373,0.31350,188.39061264,59.06045706264
1728259200,2024-10-07 00:00:00,ZRX/USD,0.32214,0.32348,0.31766,0.31992,13646.94773857,4365.931520523314
1728172800,2024-10-06 00:00:00,ZRX/USD,0.30843,0.32323,0.30843,0.32323,334.32583920,108.064141004616
1728086400,2024-10-05 00:00:00,ZRX/USD,0.31669,0.31700,0.30848,0.30848,5474.67477609,1688.827674928243
1728000000,2024-10-04 00:00:00,ZRX/USD,0.29470,0.30933,0.29470,0.29762,3011.50819004,896.2850675197049
1727913600,2024-10-03 00:00:00,ZRX/USD,0.29500,0.30209,0.28829,0.30209,11343.20126272,3426.667669455085
1727827200,2024-10-02 00:00:00,ZRX/USD,0.31211,0.31332,0.29853,0.29853,747.48718004,223.1473478573412
1727740800,2024-10-01 00:00:00,ZRX/USD,0.32346,0.32923,0.30000,0.30666,14717.56218639,4513.287620078357
1727654400,2024-09-30 00:00:00,ZRX/USD,0.35271,0.35272,0.34038,0.34260,91006.92246680,31178.97163712568
1727568000,2024-09-29 00:00:00,ZRX/USD,0.36070,0.36352,0.35786,0.35786,4692.71484058,1679.3349328499587
1727481600,2024-09-28 00:00:00,ZRX/USD,0.35273,0.35519,0.34866,0.34866,11517.92930708,4015.841232206513
1727395200,2024-09-27 00:00:00,ZRX/USD,0.35498,0.36960,0.35435,0.36784,18719.00302435,6885.598072476904
1727308800,2024-09-26 00:00:00,ZRX/USD,0.34451,0.35488,0.34286,0.35317,20274.93910299,7160.500243002978
1727222400,2024-09-25 00:00:00,ZRX/USD,0.34719,0.36986,0.34643,0.34643,76198.41935498,26397.41841714572
1727136000,2024-09-24 00:00:00,ZRX/USD,0.33283,0.34000,0.32686,0.33276,93337.73995813,31059.06634846734
1727049600,2024-09-23 00:00:00,ZRX/USD,0.32492,0.33203,0.32492,0.33061,94100.09394144,31110.43205797948
1726963200,2024-09-22 00:00:00,ZRX/USD,0.33237,0.33237,0.31622,0.32431,13165.39783765,4269.670172728272
1726876800,2024-09-21 00:00:00,ZRX/USD,0.32832,0.33986,0.32832,0.33986,1387.11360590,471.424430101174
1726790400,2024-09-20 00:00:00,ZRX/USD,0.31860,0.33000,0.31860,0.31962,89857.09709336,28720.125372979724
1726704000,2024-09-19 00:00:00,ZRX/USD,0.29781,0.31585,0.29731,0.31585,72904.32943846,23026.83245313759
1726617600,2024-09-18 00:00:00,ZRX/USD,0.28408,0.28732,0.28408,0.28732,472.39357240,135.728121221968
1726531200,2024-09-17 00:00:00,ZRX/USD,0.28529,0.28529,0.28286,0.28488,1236.97924925,352.39064852634004
1726444800,2024-09-16 00:00:00,ZRX/USD,0.28163,0.28260,0.27833,0.27833,555.23085073,154.53740268368094
1726358400,2024-09-15 00:00:00,ZRX/USD,0.29472,0.29472,0.29237,0.29237,154.40180726,45.1424563886062
1726272000,2024-09-14 00:00:00,ZRX/USD,0.29338,0.29440,0.29338,0.29440,306.23794967,90.15645238284799
1726185600,2024-09-13 00:00:00,ZRX/USD,0.28460,0.30900,0.28460,0.29677,60424.62245755,17932.215206727113
1726099200,2024-09-12 00:00:00,ZRX/USD,0.28018,0.28430,0.28018,0.28430,265.09706450,75.36709543735
1726012800,2024-09-11 00:00:00,ZRX/USD,0.27621,0.27621,0.27621,0.27621,69.40288278,19.1697702526638
1725926400,2024-09-10 00:00:00,ZRX/USD,0.28793,0.28849,0.28793,0.28849,569.40288278,164.2670376532022
1725840000,2024-09-09 00:00:00,ZRX/USD,0.28165,0.29158,0.28165,0.29158,1399.50641817,408.0680814100086
1725753600,2024-09-08 00:00:00,ZRX/USD,0.27716,0.27833,0.27716,0.27833,353.06902039,98.2697004451487
1725667200,2024-09-07 00:00:00,ZRX/USD,0.26180,0.26180,0.26180,0.26180,0.00000000,0.0
1725580800,2024-09-06 00:00:00,ZRX/USD,0.27603,0.27604,0.26000,0.26180,14848.64385427,3887.374961047886
1725494400,2024-09-05 00:00:00,ZRX/USD,0.28567,0.28567,0.27392,0.27486,56596.85334426,15556.211110203303
1725408000,2024-09-04 00:00:00,ZRX/USD,0.27000,0.27994,0.27000,0.27994,31137.80140825,8716.716126225507
1725321600,2024-09-03 00:00:00,ZRX/USD,0.29669,0.29669,0.27934,0.27934,1653.05449004,461.76424124777355
1725235200,2024-09-02 00:00:00,ZRX/USD,0.28190,0.29373,0.28190,0.29373,328.61002023,96.5226212421579
1725148800,2024-09-01 00:00:00,ZRX/USD,0.28721,0.28721,0.28000,0.28000,23775.00766606,6657.0021464968
1725062400,2024-08-31 00:00:00,ZRX/USD,0.29348,0.29348,0.29348,0.29348,0.00000000,0.0
1724976000,2024-08-30 00:00:00,ZRX/USD,0.28000,0.29348,0.28000,0.29348,40875.27148082,11996.074674191055
1724889600,2024-08-29 00:00:00,ZRX/USD,0.30598,0.30598,0.29934,0.29934,1441.74280552,431.5712914043568
1724803200,2024-08-28 00:00:00,ZRX/USD,0.31048,0.31048,0.29000,0.29000,73531.20743488,21324.050156115198
1724716800,2024-08-27 00:00:00,ZRX/USD,0.29800,0.29800,0.29800,0.29800,7600.00000000,2264.7999999999997
1724630400,2024-08-26 00:00:00,ZRX/USD,0.33741,0.33741,0.33100,0.33156,18582.81422813,6161.317885478783
1724544000,2024-08-25 00:00:00,ZRX/USD,0.34551,0.34737,0.34150,0.34737,12127.59511774,4212.762716049344
1724457600,2024-08-24 00:00:00,ZRX/USD,0.34373,0.35370,0.34373,0.35370,14135.76129690,4999.81877071353
1724371200,2024-08-23 00:00:00,ZRX/USD,0.33537,0.34509,0.33413,0.34509,234.99185409,81.0933389279181
1724284800,2024-08-22 00:00:00,ZRX/USD,0.32879,0.32974,0.31884,0.32904,19912.91054350,6552.14408523324
1724198400,2024-08-21 00:00:00,ZRX/USD,0.31120,0.32123,0.30976,0.32123,16935.19108348,5440.09143174628
1724112000,2024-08-20 00:00:00,ZRX/USD,0.31000,0.31485,0.30593,0.31441,147072.11639902,46240.944117015875
1724025600,2024-08-19 00:00:00,ZRX/USD,0.30081,0.30528,0.30081,0.30457,485.95644796,148.0077553551772
1723939200,2024-08-18 00:00:00,ZRX/USD,0.30040,0.30659,0.30040,0.30577,13399.76159458,4097.245102774727
1723852800,2024-08-17 00:00:00,ZRX/USD,0.29771,0.30030,0.29771,0.30030,13467.33315593,4044.240146725779
1723766400,2024-08-16 00:00:00,ZRX/USD,0.29270,0.29270,0.29270,0.29270,13724.96720191,4017.2978999990573
1723680000,2024-08-15 00:00:00,ZRX/USD,0.31230,0.31230,0.29491,0.29974,27007.79556105,8095.316641469127
1723593600,2024-08-14 00:00:00,ZRX/USD,0.32000,0.32000,0.31130,0.31270,32963.91432935,10307.816010787745
1723507200,2024-08-13 00:00:00,ZRX/USD,0.30488,0.31638,0.30100,0.31380,15240.27132816,4782.397142776608
1723420800,2024-08-12 00:00:00,ZRX/USD,0.31400,0.31485,0.30460,0.31043,7429.67075800,2306.39269340594
1723334400,2024-08-11 00:00:00,ZRX/USD,0.31580,0.31589,0.29349,0.29349,6492.89547451,1905.5998928139397
1723248000,2024-08-10 00:00:00,ZRX/USD,0.30371,0.30893,0.30371,0.30893,358.38450473,110.7157250462389
1723161600,2024-08-09 00:00:00,ZRX/USD,0.30635,0.31059,0.30300,0.30300,989.87649071,299.93257668512996
1723075200,2024-08-08 00:00:00,ZRX/USD,0.29760,0.30453,0.29701,0.30453,3858.93832524,1175.1624881853372
1722988800,2024-08-07 00:00:00,ZRX/USD,0.28248,0.29809,0.27471,0.29809,6268.78535079,1868.6622252169911
1722902400,2024-08-06 00:00:00,ZRX/USD,0.28249,0.28249,0.28249,0.28249,1762.92247513,498.00796999947374
1722816000,2024-08-05 00:00:00,ZRX/USD,0.28000,0.28000,0.23000,0.26240,122257.76513318,32080.437570946437
1722729600,2024-08-04 00:00:00,ZRX/USD,0.28000,0.28620,0.28000,0.28620,8063.60079444,2307.802547368728
1722643200,2024-08-03 00:00:00,ZRX/USD,0.30511,0.30539,0.30000,0.30539,21563.37914090,6585.240355839451
1722556800,2024-08-02 00:00:00,ZRX/USD,0.34000,0.34000,0.32000,0.32530,14891.79381332,4844.300527472996
1722470400,2024-08-01 00:00:00,ZRX/USD,0.35500,0.35500,0.33851,0.34019,60731.58821598,20660.278995194236
1722384000,2024-07-31 00:00:00,ZRX/USD,0.37119,0.38120,0.37119,0.37589,6360.00731268,2390.6631487632853
1722297600,2024-07-30 00:00:00,ZRX/USD,0.38258,0.38258,0.36000,0.36600,23157.19198120,8475.5322651192
1722211200,2024-07-29 00:00:00,ZRX/USD,0.38570,0.38810,0.38258,0.38258,3823.93751869,1462.96201590042
1722124800,2024-07-28 00:00:00,ZRX/USD,0.39917,0.40534,0.37219,0.37219,13066.20812197,4863.112000916014
1722038400,2024-07-27 00:00:00,ZRX/USD,0.38449,0.39555,0.38016,0.38330,515.07331731,197.42760252492297
1721952000,2024-07-26 00:00:00,ZRX/USD,0.36300,0.40040,0.36290,0.40040,37724.99467183,15105.08786660073
1721865600,2024-07-25 00:00:00,ZRX/USD,0.34690,0.34690,0.33420,0.33880,12204.05067395,4134.73236833426
1721779200,2024-07-24 00:00:00,ZRX/USD,0.37840,0.37840,0.36460,0.36460,1842.81733537,671.8912004759019
1721692800,2024-07-23 00:00:00,ZRX/USD,0.38580,0.38580,0.36350,0.37840,2206.47142074,834.9287856080161
1721606400,2024-07-22 00:00:00,ZRX/USD,0.37820,0.38300,0.37230,0.37230,13266.88139691,4939.259944069593
1721520000,2024-07-21 00:00:00,ZRX/USD,0.38130,0.38980,0.37648,0.38980,7603.58561568,2963.8776729920637
1721433600,2024-07-20 00:00:00,ZRX/USD,0.39403,0.39403,0.38171,0.38500,3208.74439779,1235.36659314915
1721347200,2024-07-19 00:00:00,ZRX/USD,0.34530,0.38275,0.34530,0.37700,4632.02145145,1746.27208719665
1721260800,2024-07-18 00:00:00,ZRX/USD,0.36549,0.36899,0.34591,0.34591,54362.84619989,18804.65212900395
1721174400,2024-07-17 00:00:00,ZRX/USD,0.36080,0.36260,0.35802,0.35881,15855.42111541,5689.0836504202625
1721088000,2024-07-16 00:00:00,ZRX/USD,0.36370,0.36490,0.35000,0.35750,190585.95620011,68134.47934153932
1721001600,2024-07-15 00:00:00,ZRX/USD,0.33100,0.36423,0.33100,0.36423,7298.81409961,2658.44705950095
1720915200,2024-07-14 00:00:00,ZRX/USD,0.32560,0.32560,0.31770,0.32171,13304.88005405,4280.312962188425
1720828800,2024-07-13 00:00:00,ZRX/USD,0.32270,0.32762,0.32175,0.32762,8031.58307207,2631.3072460715734
1720742400,2024-07-12 00:00:00,ZRX/USD,0.31583,0.31870,0.30801,0.31770,35328.47402383,11223.856197370791
1720656000,2024-07-11 00:00:00,ZRX/USD,0.32980,0.32980,0.31283,0.31283,13060.53139258,4085.7260355408016
1720569600,2024-07-10 00:00:00,ZRX/USD,0.31365,0.32470,0.30822,0.32470,51916.56385859,16857.308284884173
1720483200,2024-07-09 00:00:00,ZRX/USD,0.30127,0.31060,0.30077,0.31060,65420.73488035,20319.68025383671
1720396800,2024-07-08 00:00:00,ZRX/USD,0.29053,0.29239,0.28091,0.29239,22706.01492871,6639.011705005516
1720310400,2024-07-07 00:00:00,ZRX/USD,0.31370,0.31370,0.28832,0.29860,34041.16489454,10164.691837509643
1720224000,2024-07-06 00:00:00,ZRX/USD,0.31460,0.31482,0.31460,0.31482,4515.33016448,1421.5162423815937
1720137600,2024-07-05 00:00:00,ZRX/USD,0.30000,0.30977,0.26776,0.29510,69679.33365004,20562.371360126803
1720051200,2024-07-04 00:00:00,ZRX/USD,0.33260,0.33260,0.30700,0.30700,63767.75252137,19576.70002406059
1719964800,2024-07-03 00:00:00,ZRX/USD,0.35056,0.35090,0.34400,0.34400,38572.13085233,13268.81301320152
1719878400,2024-07-02 00:00:00,ZRX/USD,0.35570,0.36020,0.35570,0.36020,45451.49152058,16371.627245712916
1719792000,2024-07-01 00:00:00,ZRX/USD,0.36950,0.36950,0.36191,0.36191,7028.45588635,2543.6684698289287
1719705600,2024-06-30 00:00:00,ZRX/USD,0.34400,0.36860,0.34400,0.36820,5513.98662977,2030.2498770813143
1719619200,2024-06-29 00:00:00,ZRX/USD,0.35350,0.35350,0.34662,0.34662,17312.78796763,6000.95856533991
1719532800,2024-06-28 00:00:00,ZRX/USD,0.36992,0.37520,0.35818,0.35818,27096.19032345,9705.31345005332
1719446400,2024-06-27 00:00:00,ZRX/USD,0.35668,0.37200,0.35668,0.36750,35821.18191127,13164.284352391725
1719360000,2024-06-26 00:00:00,ZRX/USD,0.36500,0.36500,0.35829,0.35829,319.20031005,114.36627908781449
1719273600,2024-06-25 00:00:00,ZRX/USD,0.36899,0.37649,0.36840,0.37510,21600.13217785,8102.209579911534
1719187200,2024-06-24 00:00:00,ZRX/USD,0.34578,0.34720,0.34430,0.34662,11427.78495363,3961.0988206272305
1719100800,2024-06-23 00:00:00,ZRX/USD,0.35729,0.35729,0.35729,0.35729,0.00000000,0.0
1719014400,2024-06-22 00:00:00,ZRX/USD,0.35729,0.35729,0.35729,0.35729,0.00000000,0.0
1718928000,2024-06-21 00:00:00,ZRX/USD,0.36629,0.36629,0.35510,0.35729,36780.90399407,13141.449188041272
1718841600,2024-06-20 00:00:00,ZRX/USD,0.35750,0.37179,0.35750,0.36266,13129.20779548,4761.438499108777
1718755200,2024-06-19 00:00:00,ZRX/USD,0.35202,0.35500,0.34690,0.35500,1881.76965243,668.02822661265
1718668800,2024-06-18 00:00:00,ZRX/USD,0.37000,0.37000,0.30741,0.32881,60453.19415802,19877.614771098557
1718582400,2024-06-17 00:00:00,ZRX/USD,0.40000,0.40000,0.37000,0.38739,57151.29641393,22139.840717792344
1718496000,2024-06-16 00:00:00,ZRX/USD,0.40551,0.41110,0.40511,0.41110,626.37213673,257.501585409703
1718409600,2024-06-15 00:00:00,ZRX/USD,0.41280,0.41280,0.41000,0.41200,2390.32042188,984.81201381456
1718323200,2024-06-14 00:00:00,ZRX/USD,0.43021,0.43021,0.40000,0.40770,24281.20694885,9899.448073046144
1718236800,2024-06-13 00:00:00,ZRX/USD,0.44051,0.44188,0.43070,0.43070,9127.29433987,3931.1256721820096
1718150400,2024-06-12 00:00:00,ZRX/USD,0.43000,0.44769,0.42000,0.44692,31509.73090355,14082.328935414565
1718064000,2024-06-11 00:00:00,ZRX/USD,0.44336,0.44346,0.43000,0.43510,7269.36612156,3162.9011994907555
1717977600,2024-06-10 00:00:00,ZRX/USD,0.45646,0.45670,0.45350,0.45350,233.56596997,105.922167381395
1717891200,2024-06-09 00:00:00,ZRX/USD,0.45590,0.46959,0.45500,0.46330,43168.45419965,19999.944830697845
1717804800,2024-06-08 00:00:00,ZRX/USD,0.47550,0.47656,0.45000,0.45250,19661.26226046,8896.72117285815
1717718400,2024-06-07 00:00:00,ZRX/USD,0.52395,0.53259,0.45000,0.47470,58089.46384517,27575.0684873022
1717632000,2024-06-06 00:00:00,ZRX/USD,0.53336,0.53336,0.52156,0.52166,1218.83816273,635.8191159697318
1717545600,2024-06-05 00:00:00,ZRX/USD,0.53060,0.54595,0.53060,0.54469,4874.03881652,2654.840202970279
1717459200,2024-06-04 00:00:00,ZRX/USD,0.50000,0.52309,0.49849,0.52309,5207.37692927,2723.9267979318447
1717372800,2024-06-03 00:00:00,ZRX/USD,0.51430,0.52815,0.50500,0.50500,22304.43725287,11263.74081269935
1717286400,2024-06-02 00:00:00,ZRX/USD,0.52396,0.52396,0.50300,0.50300,112.95368426,56.81570318278
1717200000,2024-06-01 00:00:00,ZRX/USD,0.52210,0.59289,0.52140,0.52153,3273.74134973,1707.354326124687
1717113600,2024-05-31 00:00:00,ZRX/USD,0.51113,0.52638,0.50912,0.51990,60707.41990071,31561.787606379134
1717027200,2024-05-30 00:00:00,ZRX/USD,0.51286,0.52330,0.51286,0.52009,293.00164770,152.387226952293
1716940800,2024-05-29 00:00:00,ZRX/USD,0.54861,0.54861,0.53659,0.53659,2422.05837714,1299.6523045895526
1716854400,2024-05-28 00:00:00,ZRX/USD,0.54929,0.54929,0.53501,0.54760,11730.80009034,6423.786129470184
1716768000,2024-05-27 00:00:00,ZRX/USD,0.55380,0.56555,0.54638,0.56189,5376.19406766,3020.8296846774774
1716681600,2024-05-26 00:00:00,ZRX/USD,0.55500,0.55500,0.55479,0.55480,2090.91882204,1160.041762467792
1716595200,2024-05-25 00:00:00,ZRX/USD,0.56721,0.57376,0.56721,0.57376,696.75281254,399.76889372295045
1716508800,2024-05-24 00:00:00,ZRX/USD,0.56470,0.56470,0.54534,0.56071,2053.56565655,1151.4547992841506
1716422400,2024-05-23 00:00:00,ZRX/USD,0.55790,0.60118,0.55790,0.57029,6437.54949244,3671.2701000436073
1716336000,2024-05-22 00:00:00,ZRX/USD,0.58239,0.58592,0.56055,0.56130,11393.39649433,6395.113452267429
1716249600,2024-05-21 00:00:00,ZRX/USD,0.57690,0.58895,0.56143,0.57459,100694.18985659,57857.874549698055
1716163200,2024-05-20 00:00:00,ZRX/USD,0.55242,0.58140,0.53450,0.58140,49015.70684327,28497.73195867718
1716076800,2024-05-19 00:00:00,ZRX/USD,0.59970,0.59970,0.54569,0.55499,8062.48362883,4474.5977891643615
1715990400,2024-05-18 00:00:00,ZRX/USD,0.58899,0.61259,0.57002,0.58843,160254.60439324,94298.61686311422
1715904000,2024-05-17 00:00:00,ZRX/USD,0.49840,0.58750,0.49090,0.57800,33815.39617645,19545.298989988096
1715817600,2024-05-16 00:00:00,ZRX/USD,0.47867,0.52551,0.47867,0.49930,16776.90592726,8376.709129480918
1715731200,2024-05-15 00:00:00,ZRX/USD,0.44440,0.47321,0.44440,0.47300,38160.47654329,18049.90540497617
1715644800,2024-05-14 00:00:00,ZRX/USD,0.45150,0.45150,0.44313,0.44313,9243.42182781,4096.037514557445
1715558400,2024-05-13 00:00:00,ZRX/USD,0.43967,0.46351,0.43967,0.45119,11452.28972967,5167.158603129807
1715472000,2024-05-12 00:00:00,ZRX/USD,0.45500,0.45760,0.45000,0.45000,5189.27151492,2335.172181714
1715385600,2024-05-11 00:00:00,ZRX/USD,0.46130,0.46540,0.45901,0.45901,245.04926854,112.4800647525454
1715299200,2024-05-10 00:00:00,ZRX/USD,0.49459,0.49459,0.45800,0.45800,29377.29558169,13454.80137641402
1715212800,2024-05-09 00:00:00,ZRX/USD,0.47151,0.48877,0.46900,0.48877,45012.53070114,22000.774630796197
1715126400,2024-05-08 00:00:00,ZRX/USD,0.47861,0.48297,0.47300,0.47511,43019.26701888,20438.883953340075
1715040000,2024-05-07 00:00:00,ZRX/USD,0.49055,0.50001,0.47561,0.47770,11104.87324798,5304.797950560046
1714953600,2024-05-06 00:00:00,ZRX/USD,0.50820,0.51480,0.49011,0.49011,662.75789889,324.82427382497787
1714867200,2024-05-05 00:00:00,ZRX/USD,0.48820,0.50772,0.48820,0.50339,3025.77672908,1523.1457476515814
1714780800,2024-05-04 00:00:00,ZRX/USD,0.48922,0.50000,0.48780,0.49980,40724.83526473,20354.272665312055
1714694400,2024-05-03 00:00:00,ZRX/USD,0.47609,0.49548,0.47609,0.49548,1114.86723839,552.3944192774771
1714608000,2024-05-02 00:00:00,ZRX/USD,0.45450,0.47568,0.45450,0.47568,66036.15852040,31412.079884983872
1714521600,2024-05-01 00:00:00,ZRX/USD,0.44000,0.46182,0.42600,0.46182,12217.09735889,5642.09990228258
1714435200,2024-04-30 00:00:00,ZRX/USD,0.49578,0.49578,0.44824,0.45740,45503.06216952,20813.100636338448
1714348800,2024-04-29 00:00:00,ZRX/USD,0.49601,0.49650,0.48500,0.48500,18239.63716692,8846.2240259562
1714262400,2024-04-28 00:00:00,ZRX/USD,0.51347,0.52552,0.50559,0.50559,49713.22129308,25134.507553568317
1714176000,2024-04-27 00:00:00,ZRX/USD,0.49000,0.51387,0.47620,0.50387,19360.50559491,9755.177954107301
1714089600,2024-04-26 00:00:00,ZRX/USD,0.51549,0.51757,0.50735,0.51648,25956.16425485,13405.83971434493
1714003200,2024-04-25 00:00:00,ZRX/USD,0.51301,0.52814,0.49770,0.52649,23037.21057090,12128.860993473141
1713916800,2024-04-24 00:00:00,ZRX/USD,0.56177,0.56496,0.51601,0.51601,3492.33085193,1802.0776429043992
1713830400,2024-04-23 00:00:00,ZRX/USD,0.56499,0.56550,0.55660,0.55660,73579.14843105,40954.15401672242
1713744000,2024-04-22 00:00:00,ZRX/USD,0.54857,0.57361,0.54857,0.57359,37681.83805784,21613.92549159645
1713657600,2024-04-21 00:00:00,ZRX/USD,0.55115,0.56780,0.54490,0.54570,48904.31316815,26687.083695859455
1713571200,2024-04-20 00:00:00,ZRX/USD,0.52886,0.58275,0.52495,0.55353,23199.80895077,12841.790248519717
1713484800,2024-04-19 00:00:00,ZRX/USD,0.50660,0.53640,0.49385,0.53325,4547.89467301,2425.1648343825823
1713398400,2024-04-18 00:00:00,ZRX/USD,0.49151,0.50887,0.49151,0.50887,10262.03749421,5222.043019678644
1713312000,2024-04-17 00:00:00,ZRX/USD,0.50161,0.50331,0.47970,0.48890,18330.22581724,8961.647402048637
1713225600,2024-04-16 00:00:00,ZRX/USD,0.47269,0.49249,0.46619,0.48390,1448.59080240,700.97308928136
1713139200,2024-04-15 00:00:00,ZRX/USD,0.50000,0.52930,0.46471,0.48900,59993.84998716,29336.992643721238
1713052800,2024-04-14 00:00:00,ZRX/USD,0.44792,0.51489,0.44792,0.51488,59611.70237815,30692.873320461873
1712966400,2024-04-13 00:00:00,ZRX/USD,0.54453,0.54821,0.43000,0.47211,88214.98307145,41647.17565786226
1712880000,2024-04-12 00:00:00,ZRX/USD,0.63720,0.64360,0.50000,0.54769,210191.70146180,115119.89297361324
1712793600,2024-04-11 00:00:00,ZRX/USD,0.65590,0.66180,0.64825,0.64825,1656.29851827,1073.6955144685273
1712707200,2024-04-10 00:00:00,ZRX/USD,0.67000,0.67005,0.63760,0.64824,16889.15026037,10948.22276478225
1712620800,2024-04-09 00:00:00,ZRX/USD,0.74030,0.77270,0.67777,0.67818,29873.13894878,20259.36537228362
1712534400,2024-04-08 00:00:00,ZRX/USD,0.69279,0.75709,0.68749,0.73025,54288.54244688,39644.20812183412
