https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume MATIC,Volume USD
1750118400,2025-06-17 00:00:00,MATIC/USD,0.20186,0.20199,0.19319,0.19462,326224.60377664,63489.83238700968
1750032000,2025-06-16 00:00:00,MATIC/USD,0.19860,0.20757,0.19860,0.19968,239038.52992171,47731.21365476705
1749945600,2025-06-15 00:00:00,MATIC/USD,0.19897,0.20072,0.19588,0.19867,242415.86287277,48160.75947693322
1749859200,2025-06-14 00:00:00,MATIC/USD,0.20411,0.20411,0.19590,0.19920,244412.87813648,48687.04532478681
1749772800,2025-06-13 00:00:00,MATIC/USD,0.20587,0.20587,0.19122,0.20490,620044.01988194,127047.0196738095
1749686400,2025-06-12 00:00:00,MATIC/USD,0.23003,0.23266,0.21027,0.21082,808752.25768156,170501.1509644265
1749600000,2025-06-11 00:00:00,MATIC/USD,0.22587,0.23990,0.21958,0.23141,898964.31623973,208029.3324210359
1749513600,2025-06-10 00:00:00,MATIC/USD,0.21900,0.22708,0.21466,0.22539,403229.74070683,90883.95125791241
1749427200,2025-06-09 00:00:00,MATIC/USD,0.21053,0.21879,0.20818,0.21869,440167.48855474,96260.22807203609
1749340800,2025-06-08 00:00:00,MATIC/USD,0.21247,0.21374,0.20888,0.21006,493074.99292191,103575.33301317642
1749254400,2025-06-07 00:00:00,MATIC/USD,0.21508,0.21862,0.21311,0.21311,575077.34110348,122554.7321625626
1749168000,2025-06-06 00:00:00,MATIC/USD,0.19874,0.22446,0.19867,0.21416,202308.34365970,43326.35487816135
1749081600,2025-06-05 00:00:00,MATIC/USD,0.21326,0.21572,0.19557,0.19965,1275131.94552871,254580.09292480696
1748995200,2025-06-04 00:00:00,MATIC/USD,0.21555,0.21948,0.21291,0.21368,287013.14617657,61328.969075009474
1748908800,2025-06-03 00:00:00,MATIC/USD,0.22000,0.22000,0.21204,0.21459,237105.02002701,50880.366247596074
1748822400,2025-06-02 00:00:00,MATIC/USD,0.21469,0.21919,0.21187,0.21899,443441.14778031,97109.17695241008
1748736000,2025-06-01 00:00:00,MATIC/USD,0.21292,0.21602,0.21000,0.21508,436956.16460434,93980.53188310144
1748649600,2025-05-31 00:00:00,MATIC/USD,0.20626,0.21747,0.20174,0.21411,302227.09719821,64709.84378110874
1748563200,2025-05-30 00:00:00,MATIC/USD,0.22201,0.22201,0.20641,0.20641,135258.63795344,27918.73545996955
1748476800,2025-05-29 00:00:00,MATIC/USD,0.23161,0.23589,0.22527,0.22667,1194753.36991840,270814.7463594037
1748390400,2025-05-28 00:00:00,MATIC/USD,0.22930,0.23365,0.22296,0.22863,353289.11473784,80772.49030251236
1748304000,2025-05-27 00:00:00,MATIC/USD,0.22933,0.23479,0.22710,0.23013,142730.38029345,32846.54241693165
1748217600,2025-05-26 00:00:00,MATIC/USD,0.23818,0.23886,0.22917,0.23105,198229.67435863,45800.966260561465
1748131200,2025-05-25 00:00:00,MATIC/USD,0.23101,0.23184,0.22721,0.23184,520270.97968497,120619.62393016343
1748044800,2025-05-24 00:00:00,MATIC/USD,0.23609,0.23971,0.23200,0.23292,272929.17382487,63570.66316728872
1747958400,2025-05-23 00:00:00,MATIC/USD,0.25142,0.25712,0.23401,0.23401,299537.37293604,70094.74064076271
1747872000,2025-05-22 00:00:00,MATIC/USD,0.24336,0.25296,0.24336,0.25035,149333.27180324,37385.58459594114
1747785600,2025-05-21 00:00:00,MATIC/USD,0.23183,0.24462,0.22975,0.24288,143986.31638213,34971.39652289174
1747699200,2025-05-20 00:00:00,MATIC/USD,0.23312,0.23561,0.22569,0.23217,529922.97875558,123032.217977683
1747612800,2025-05-19 00:00:00,MATIC/USD,0.23032,0.23546,0.22723,0.23222,328843.66220682,76364.07523766774
1747526400,2025-05-18 00:00:00,MATIC/USD,0.23167,0.24482,0.22842,0.23922,198833.97828641,47565.064285675
1747440000,2025-05-17 00:00:00,MATIC/USD,0.23423,0.23427,0.22805,0.23157,270701.81790239,62686.41997165645
1747353600,2025-05-16 00:00:00,MATIC/USD,0.23570,0.24508,0.23501,0.23921,184930.71914670,44237.277327082105
1747267200,2025-05-15 00:00:00,MATIC/USD,0.24949,0.25098,0.23329,0.23545,377414.14320151,88862.16001679553
1747180800,2025-05-14 00:00:00,MATIC/USD,0.26186,0.26218,0.24797,0.24922,455424.44448067,113500.88005347257
1747094400,2025-05-13 00:00:00,MATIC/USD,0.25501,0.26339,0.24440,0.26029,2927028.67375805,761876.2934924829
1747008000,2025-05-12 00:00:00,MATIC/USD,0.25603,0.26915,0.24991,0.25526,386207.91536355,98583.43247569977
1746921600,2025-05-11 00:00:00,MATIC/USD,0.27563,0.27566,0.24553,0.25454,579127.42853059,147411.09565817637
1746835200,2025-05-10 00:00:00,MATIC/USD,0.25372,0.27448,0.25322,0.27446,447073.01629015,122703.66005099456
1746748800,2025-05-09 00:00:00,MATIC/USD,0.24874,0.26000,0.24771,0.25233,244937.76075297,61805.14517079692
1746662400,2025-05-08 00:00:00,MATIC/USD,0.21899,0.25600,0.21860,0.25047,426704.39545053,106876.64992849425
1746576000,2025-05-07 00:00:00,MATIC/USD,0.21891,0.22122,0.21571,0.21871,338101.89810685,73946.26613494915
1746489600,2025-05-06 00:00:00,MATIC/USD,0.22385,0.22385,0.20886,0.21804,458982.95096316,100076.64262800742
1746403200,2025-05-05 00:00:00,MATIC/USD,0.22851,0.23623,0.22111,0.22443,611677.41765796,137278.76284497595
1746316800,2025-05-04 00:00:00,MATIC/USD,0.22860,0.23233,0.22782,0.23002,298726.24763247,68713.01148042074
1746230400,2025-05-03 00:00:00,MATIC/USD,0.23949,0.23992,0.22885,0.23057,252089.84059459,58124.35454589462
1746144000,2025-05-02 00:00:00,MATIC/USD,0.24046,0.24285,0.23537,0.23868,223016.02704169,53229.46533431057
1746057600,2025-05-01 00:00:00,MATIC/USD,0.23794,0.24752,0.23794,0.24078,403891.19372688,97248.92162555817
1745971200,2025-04-30 00:00:00,MATIC/USD,0.23633,0.24264,0.22703,0.23655,801274.08709384,189541.38530204786
1745884800,2025-04-29 00:00:00,MATIC/USD,0.23903,0.24395,0.23376,0.23556,349111.02245106,82236.5924485717
1745798400,2025-04-28 00:00:00,MATIC/USD,0.24008,0.24644,0.23120,0.23875,1166135.17315192,278414.7725900209
1745712000,2025-04-27 00:00:00,MATIC/USD,0.24492,0.24920,0.23678,0.24094,453076.62344627,109164.2816531443
1745625600,2025-04-26 00:00:00,MATIC/USD,0.25168,0.25266,0.24416,0.24515,195932.98356713,48032.97092148192
1745539200,2025-04-25 00:00:00,MATIC/USD,0.24482,0.25162,0.24150,0.25037,356724.10495741,89313.01415818674
1745452800,2025-04-24 00:00:00,MATIC/USD,0.22070,0.26368,0.21591,0.24717,780772.28801162,192983.48642783213
1745366400,2025-04-23 00:00:00,MATIC/USD,0.21991,0.22681,0.21859,0.22154,238545.16138580,52847.295053410126
1745280000,2025-04-22 00:00:00,MATIC/USD,0.19804,0.22134,0.19803,0.22003,422071.54953916,92868.40304510137
1745193600,2025-04-21 00:00:00,MATIC/USD,0.19088,0.20445,0.19088,0.19895,96237.33389295,19146.4175780024
1745107200,2025-04-20 00:00:00,MATIC/USD,0.19150,0.19150,0.18788,0.19053,194776.80108709,37110.823911123254
1745020800,2025-04-19 00:00:00,MATIC/USD,0.19069,0.19252,0.18929,0.19201,116395.67211132,22349.133002094553
1744934400,2025-04-18 00:00:00,MATIC/USD,0.18267,0.19034,0.18267,0.18892,25918.64077089,4896.549614436539
1744848000,2025-04-17 00:00:00,MATIC/USD,0.17994,0.18368,0.17940,0.18203,130454.87135698,23746.70023311107
1744761600,2025-04-16 00:00:00,MATIC/USD,0.17983,0.18320,0.17680,0.17992,213564.06954614,38424.44739274151
1744675200,2025-04-15 00:00:00,MATIC/USD,0.18330,0.18636,0.17954,0.17965,149818.73466886,26914.9356832607
1744588800,2025-04-14 00:00:00,MATIC/USD,0.18310,0.18618,0.18087,0.18387,42146.46637852,7749.470773018473
1744502400,2025-04-13 00:00:00,MATIC/USD,0.19004,0.19321,0.18236,0.18236,58044.89858005,10585.067705057918
1744416000,2025-04-12 00:00:00,MATIC/USD,0.18150,0.19232,0.18146,0.18958,214863.21225746,40733.76777976927
1744329600,2025-04-11 00:00:00,MATIC/USD,0.18419,0.18574,0.18274,0.18485,120832.52422749,22335.892103451522
1744243200,2025-04-10 00:00:00,MATIC/USD,0.18574,0.18574,0.17612,0.18045,166437.72477108,30033.687434941385
1744156800,2025-04-09 00:00:00,MATIC/USD,0.16604,0.18881,0.16604,0.18592,231871.48920998,43109.54727391948
1744070400,2025-04-08 00:00:00,MATIC/USD,0.17583,0.17925,0.16563,0.16563,81697.22923638,13531.512078421618
1743984000,2025-04-07 00:00:00,MATIC/USD,0.17030,0.17747,0.15222,0.17574,276321.97772375,48560.82436517183
1743897600,2025-04-06 00:00:00,MATIC/USD,0.18797,0.18827,0.16825,0.16878,176885.65669017,29854.761136166893
1743811200,2025-04-05 00:00:00,MATIC/USD,0.18999,0.19091,0.18616,0.18728,192620.80453633,36074.02427356388
1743724800,2025-04-04 00:00:00,MATIC/USD,0.18976,0.19299,0.18637,0.19018,266208.65496143,50627.56200056476
1743638400,2025-04-03 00:00:00,MATIC/USD,0.19003,0.19490,0.17974,0.19451,121895.67310525,23709.927375702177
1743552000,2025-04-02 00:00:00,MATIC/USD,0.20050,0.20059,0.18690,0.18690,214720.00095203,40131.168177934414
1743465600,2025-04-01 00:00:00,MATIC/USD,0.20250,0.20750,0.19936,0.20020,429862.00282556,86058.3729656771
1743379200,2025-03-31 00:00:00,MATIC/USD,0.20462,0.20882,0.20006,0.20218,258162.50258407,52195.29477244727
1743292800,2025-03-30 00:00:00,MATIC/USD,0.20221,0.20678,0.20166,0.20276,771929.62732323,156516.4512360581
1743206400,2025-03-29 00:00:00,MATIC/USD,0.21205,0.21206,0.19830,0.20182,379530.86363618,76596.91889905385
1743120000,2025-03-28 00:00:00,MATIC/USD,0.22976,0.22976,0.20770,0.21305,918009.98451966,195582.02720191356
1743033600,2025-03-27 00:00:00,MATIC/USD,0.23481,0.24256,0.23013,0.23081,1458554.06212737,336648.86307961826
1742947200,2025-03-26 00:00:00,MATIC/USD,0.23191,0.24640,0.22972,0.23240,629176.21325809,146220.5519611801
1742860800,2025-03-25 00:00:00,MATIC/USD,0.21968,0.22952,0.21691,0.22897,624706.71795694,143039.09721060054
1742774400,2025-03-24 00:00:00,MATIC/USD,0.21372,0.22163,0.21036,0.21851,417849.87422556,91304.37601702711
1742688000,2025-03-23 00:00:00,MATIC/USD,0.20966,0.21561,0.20841,0.21261,249996.35725941,53151.72551692316
1742601600,2025-03-22 00:00:00,MATIC/USD,0.20646,0.21265,0.20634,0.20792,196094.49447881,40771.967292034176
1742515200,2025-03-21 00:00:00,MATIC/USD,0.21179,0.21179,0.20468,0.20550,247253.66082313,50810.62729915321
1742428800,2025-03-20 00:00:00,MATIC/USD,0.22042,0.22097,0.21110,0.21159,181965.22742979,38502.02247186926
1742342400,2025-03-19 00:00:00,MATIC/USD,0.21278,0.22050,0.21144,0.22050,426215.50565193,93980.51899625057
1742256000,2025-03-18 00:00:00,MATIC/USD,0.21372,0.21372,0.20344,0.21154,282827.16952565,59829.259441456
1742169600,2025-03-17 00:00:00,MATIC/USD,0.20949,0.21853,0.20949,0.21537,106911.62277877,23025.556197863698
1742083200,2025-03-16 00:00:00,MATIC/USD,0.21800,0.21927,0.20741,0.20892,169791.71185630,35472.8844410182
1741996800,2025-03-15 00:00:00,MATIC/USD,0.21429,0.21919,0.21402,0.21855,183608.72305989,40127.68642473896
1741910400,2025-03-14 00:00:00,MATIC/USD,0.21044,0.21827,0.21043,0.21469,394250.58945195,84641.65904943914
1741824000,2025-03-13 00:00:00,MATIC/USD,0.21288,0.21915,0.20600,0.21075,294384.55864791,62041.54573504703
1741737600,2025-03-12 00:00:00,MATIC/USD,0.21583,0.22787,0.21146,0.21762,212971.99619677,46346.965812341085
1741651200,2025-03-11 00:00:00,MATIC/USD,0.20518,0.22943,0.19313,0.21700,424292.92352201,92071.56440427617
1741564800,2025-03-10 00:00:00,MATIC/USD,0.22021,0.23132,0.20518,0.20902,581707.86497097,121588.57793623215
1741478400,2025-03-09 00:00:00,MATIC/USD,0.24601,0.24717,0.21986,0.22120,2849841.67980725,630384.9795733637
1741392000,2025-03-08 00:00:00,MATIC/USD,0.23978,0.24731,0.23704,0.24549,752977.97850015,184848.56394200184
1741305600,2025-03-07 00:00:00,MATIC/USD,0.24947,0.25157,0.23853,0.24152,869319.75246639,209958.10661568254
1741219200,2025-03-06 00:00:00,MATIC/USD,0.25598,0.26000,0.24526,0.24981,2076228.81792701,518662.72100634634
1741132800,2025-03-05 00:00:00,MATIC/USD,0.24910,0.25786,0.24740,0.25588,192034.03217520,49137.668152990176
1741046400,2025-03-04 00:00:00,MATIC/USD,0.25368,0.25588,0.22775,0.25028,1352803.34263103,338579.62059369416
1740960000,2025-03-03 00:00:00,MATIC/USD,0.30350,0.30350,0.25072,0.25490,1818124.58165521,463439.95586391306
1740873600,2025-03-02 00:00:00,MATIC/USD,0.28198,0.31018,0.27508,0.30333,1671086.58882460,506890.69498816587
1740787200,2025-03-01 00:00:00,MATIC/USD,0.27127,0.28558,0.26617,0.28233,1482251.75997374,418484.139393386
1740700800,2025-02-28 00:00:00,MATIC/USD,0.27716,0.27716,0.25515,0.27222,1980361.75322185,539094.0764620521
1740614400,2025-02-27 00:00:00,MATIC/USD,0.27386,0.28703,0.26950,0.27741,1026093.69755471,284648.65263865207
1740528000,2025-02-26 00:00:00,MATIC/USD,0.27165,0.28208,0.26391,0.27215,759650.28052936,206738.82384606535
1740441600,2025-02-25 00:00:00,MATIC/USD,0.26763,0.27649,0.25014,0.27215,1596205.04677793,434407.2034806137
1740355200,2025-02-24 00:00:00,MATIC/USD,0.29391,0.29391,0.26600,0.26674,679692.74328249,181301.24234317135
1740268800,2025-02-23 00:00:00,MATIC/USD,0.29825,0.30107,0.29412,0.29553,48399.09606752,14303.384860834185
1740182400,2025-02-22 00:00:00,MATIC/USD,0.29474,0.30936,0.29193,0.29888,382763.15902141,114400.25296831901
1740096000,2025-02-21 00:00:00,MATIC/USD,0.30783,0.31615,0.28687,0.29228,1192449.49530595,348529.1384880231
1740009600,2025-02-20 00:00:00,MATIC/USD,0.30179,0.30948,0.29889,0.30754,1707198.42837869,525031.8046635824
1739923200,2025-02-19 00:00:00,MATIC/USD,0.30256,0.30830,0.29760,0.30107,1027058.85290325,309216.60884358146
1739836800,2025-02-18 00:00:00,MATIC/USD,0.31686,0.31860,0.29175,0.30190,2159097.99432265,651831.6844860081
1739750400,2025-02-17 00:00:00,MATIC/USD,0.32539,0.33308,0.31388,0.31912,863398.92396864,275527.8646168724
1739664000,2025-02-16 00:00:00,MATIC/USD,0.31771,0.33200,0.31484,0.32537,1604437.78554079,522035.9222814069
1739577600,2025-02-15 00:00:00,MATIC/USD,0.32201,0.32755,0.31531,0.31823,1390918.22416697,442631.90647665487
1739491200,2025-02-14 00:00:00,MATIC/USD,0.31682,0.32967,0.31596,0.32340,1444845.42659229,467263.0109599466
1739404800,2025-02-13 00:00:00,MATIC/USD,0.32825,0.33129,0.31261,0.31753,874302.40323038,277617.24209774256
1739318400,2025-02-12 00:00:00,MATIC/USD,0.30715,0.33138,0.30056,0.32833,1252551.93514590,411250.3768664533
1739232000,2025-02-11 00:00:00,MATIC/USD,0.31299,0.32888,0.30433,0.30724,1027316.65016407,315632.76759640884
1739145600,2025-02-10 00:00:00,MATIC/USD,0.30568,0.31337,0.29436,0.31292,969714.96778209,303443.2077183716
1739059200,2025-02-09 00:00:00,MATIC/USD,0.31029,0.32003,0.29339,0.30462,375072.69363841,114254.64393613246
1738972800,2025-02-08 00:00:00,MATIC/USD,0.29798,0.31196,0.29664,0.31156,808847.53900421,252004.53925215168
1738886400,2025-02-07 00:00:00,MATIC/USD,0.29811,0.31951,0.29129,0.29858,892881.66473741,266596.6074572959
1738800000,2025-02-06 00:00:00,MATIC/USD,0.31273,0.32054,0.29484,0.29700,1032317.66160969,306598.3454980779
1738713600,2025-02-05 00:00:00,MATIC/USD,0.31302,0.32988,0.30780,0.31145,579574.88154584,180508.59685745186
1738627200,2025-02-04 00:00:00,MATIC/USD,0.34470,0.34656,0.30283,0.31454,235889.42525015,74196.65981818218
1738540800,2025-02-03 00:00:00,MATIC/USD,0.33394,0.34654,0.26228,0.34152,1369638.52067488,467758.94758088497
1738454400,2025-02-02 00:00:00,MATIC/USD,0.37965,0.38440,0.32000,0.33170,884244.17828892,293303.79393843474
1738368000,2025-02-01 00:00:00,MATIC/USD,0.40867,0.41366,0.37368,0.37608,265497.62134337,99848.3454348146
1738281600,2025-01-31 00:00:00,MATIC/USD,0.40958,0.42316,0.40273,0.40609,299094.75332544,121459.38837792793
1738195200,2025-01-30 00:00:00,MATIC/USD,0.39390,0.42029,0.39190,0.41137,254108.18982884,104532.4860498899
1738108800,2025-01-29 00:00:00,MATIC/USD,0.39152,0.40573,0.38198,0.39580,327853.91965479,129764.58139936588
1738022400,2025-01-28 00:00:00,MATIC/USD,0.41452,0.41823,0.38002,0.39054,589781.20706966,230333.152608985
1737936000,2025-01-27 00:00:00,MATIC/USD,0.43258,0.43606,0.39041,0.41363,398394.63914222,164787.97458839646
1737849600,2025-01-26 00:00:00,MATIC/USD,0.43398,0.44696,0.43301,0.43400,236030.55524963,102437.26097833943
1737763200,2025-01-25 00:00:00,MATIC/USD,0.43072,0.43768,0.42919,0.43555,243817.31053459,106194.62960334068
1737676800,2025-01-24 00:00:00,MATIC/USD,0.44238,0.44872,0.42745,0.43223,347520.51030799,150208.79017042252
1737590400,2025-01-23 00:00:00,MATIC/USD,0.44088,0.44761,0.42997,0.44154,306853.12716321,135487.92976764374
1737504000,2025-01-22 00:00:00,MATIC/USD,0.45339,0.45425,0.44151,0.44671,107001.34180148,47798.56939613913
1737417600,2025-01-21 00:00:00,MATIC/USD,0.44191,0.46496,0.42950,0.45273,340716.56216972,154252.60919109735
1737331200,2025-01-20 00:00:00,MATIC/USD,0.43748,0.48634,0.43050,0.44053,478580.65324204,210829.13517271588
1737244800,2025-01-19 00:00:00,MATIC/USD,0.48150,0.49233,0.43469,0.44387,1171063.57674399,519799.9898093548
1737158400,2025-01-18 00:00:00,MATIC/USD,0.51010,0.51278,0.47001,0.48308,1333912.98455036,644386.6845765879
1737072000,2025-01-17 00:00:00,MATIC/USD,0.47513,0.51678,0.47476,0.50837,989503.84980707,503034.07212642016
1736985600,2025-01-16 00:00:00,MATIC/USD,0.47700,0.48833,0.45889,0.47339,854843.02884506,404674.14142496296
1736899200,2025-01-15 00:00:00,MATIC/USD,0.45552,0.48597,0.44165,0.48577,417556.61615184,202836.47742807932
1736812800,2025-01-14 00:00:00,MATIC/USD,0.43824,0.45713,0.43778,0.45702,774952.96736425,354169.0051448095
1736726400,2025-01-13 00:00:00,MATIC/USD,0.44960,0.45916,0.41000,0.43889,515590.22152294,226287.39232420313
1736640000,2025-01-12 00:00:00,MATIC/USD,0.45960,0.46275,0.44496,0.44678,231578.16083468,103464.49069771833
1736553600,2025-01-11 00:00:00,MATIC/USD,0.45594,0.46351,0.45165,0.45976,259912.08490416,119497.1801555366
1736467200,2025-01-10 00:00:00,MATIC/USD,0.44930,0.46443,0.44497,0.45915,393928.22146876,180872.14288738114
1736380800,2025-01-09 00:00:00,MATIC/USD,0.46040,0.46600,0.43945,0.44917,1442818.03975948,648070.5789187656
1736294400,2025-01-08 00:00:00,MATIC/USD,0.47009,0.47549,0.43728,0.46345,1194478.81011258,553581.2045466752
1736208000,2025-01-07 00:00:00,MATIC/USD,0.52051,0.52446,0.46889,0.46980,724266.20951570,340260.26523047587
1736121600,2025-01-06 00:00:00,MATIC/USD,0.51453,0.53689,0.50976,0.52453,434207.42646230,227754.82140227023
1736035200,2025-01-05 00:00:00,MATIC/USD,0.52099,0.52442,0.50407,0.51712,265600.44181792,137347.3004728828
1735948800,2025-01-04 00:00:00,MATIC/USD,0.52029,0.52914,0.51283,0.52167,307502.03186117,160414.58496101655
1735862400,2025-01-03 00:00:00,MATIC/USD,0.48420,0.52224,0.47968,0.51771,607701.56774759,314613.1786386048
1735776000,2025-01-02 00:00:00,MATIC/USD,0.47359,0.49592,0.47293,0.48400,645623.64865941,312481.8459511544
1735689600,2025-01-01 00:00:00,MATIC/USD,0.45041,0.47718,0.44932,0.47349,241695.72278878,114440.50778325944
1735603200,2024-12-31 00:00:00,MATIC/USD,0.45882,0.47565,0.44999,0.44999,328059.68537784,147623.57782317422
1735516800,2024-12-30 00:00:00,MATIC/USD,0.46906,0.47620,0.44979,0.46045,403257.83576824,185680.0704794861
1735430400,2024-12-29 00:00:00,MATIC/USD,0.48857,0.48948,0.46093,0.46461,168958.89717280,78499.99321545461
1735344000,2024-12-28 00:00:00,MATIC/USD,0.47866,0.48976,0.47362,0.48788,147194.61008572,71813.30636862107
1735257600,2024-12-27 00:00:00,MATIC/USD,0.47383,0.49805,0.46521,0.47601,253185.81441918,120518.97952167387
1735171200,2024-12-26 00:00:00,MATIC/USD,0.51275,0.51288,0.47114,0.47811,163569.41085900,78204.17102579649
1735084800,2024-12-25 00:00:00,MATIC/USD,0.52721,0.52721,0.50601,0.51431,93623.57546263,48151.54109618524
1734998400,2024-12-24 00:00:00,MATIC/USD,0.49258,0.53282,0.49258,0.52859,169288.48975672,89484.20280050462
1734912000,2024-12-23 00:00:00,MATIC/USD,0.47312,0.50466,0.46162,0.50184,687147.64093924,344838.17212894815
1734825600,2024-12-22 00:00:00,MATIC/USD,0.47175,0.48878,0.46107,0.47294,492141.98837315,232753.63198119757
1734739200,2024-12-21 00:00:00,MATIC/USD,0.49988,0.51729,0.46500,0.46898,81214.14589541,38087.81014202938
1734652800,2024-12-20 00:00:00,MATIC/USD,0.47484,0.50202,0.41000,0.49730,940166.89696147,467544.99785893905
1734566400,2024-12-19 00:00:00,MATIC/USD,0.51592,0.52732,0.46236,0.47664,1136616.71501167,541756.9910431624
1734480000,2024-12-18 00:00:00,MATIC/USD,0.56682,0.57524,0.50500,0.51628,921520.47123786,475762.5888906823
1734393600,2024-12-17 00:00:00,MATIC/USD,0.59301,0.60097,0.56004,0.56254,512369.41890679,288228.29291182564
1734307200,2024-12-16 00:00:00,MATIC/USD,0.61419,0.62981,0.58600,0.59175,521935.09986175,308855.09534319054
1734220800,2024-12-15 00:00:00,MATIC/USD,0.60018,0.61590,0.58359,0.61590,178832.25214301,110142.78409487985
1734134400,2024-12-14 00:00:00,MATIC/USD,0.61947,0.62121,0.58498,0.60099,216623.42582538,130188.51268679513
1734048000,2024-12-13 00:00:00,MATIC/USD,0.62730,0.62908,0.60830,0.61858,436685.56084802,270124.95422936825
1733961600,2024-12-12 00:00:00,MATIC/USD,0.63727,0.66233,0.59700,0.62111,461362.56456645,286556.9024778678
1733875200,2024-12-11 00:00:00,MATIC/USD,0.58386,0.68999,0.55403,0.62911,556945.32790232,350379.87523662846
1733788800,2024-12-10 00:00:00,MATIC/USD,0.58790,0.60778,0.52204,0.57375,2340933.88780001,1343110.8181252556
1733702400,2024-12-09 00:00:00,MATIC/USD,0.70052,0.70560,0.51001,0.58291,3972128.90418587,2315393.6595389857
1733616000,2024-12-08 00:00:00,MATIC/USD,0.70051,0.71182,0.67100,0.70500,586140.59349916,413229.1184169078
1733529600,2024-12-07 00:00:00,MATIC/USD,0.71558,0.72330,0.69401,0.69981,206686.95771046,144641.59987535703
1733443200,2024-12-06 00:00:00,MATIC/USD,0.68208,0.73282,0.66046,0.72212,2078061.33415104,1500609.650617149
1733356800,2024-12-05 00:00:00,MATIC/USD,0.70737,0.74826,0.64670,0.68033,1255721.09841113,854304.734882044
1733270400,2024-12-04 00:00:00,MATIC/USD,0.70614,0.75597,0.66865,0.70909,1998448.03628901,1417079.518052174
1733184000,2024-12-03 00:00:00,MATIC/USD,0.65720,0.76998,0.62854,0.70121,4021490.56808051,2819909.4012437346
1733097600,2024-12-02 00:00:00,MATIC/USD,0.60418,0.65824,0.56641,0.65824,2937272.36097961,1933430.1588912187
1733011200,2024-12-01 00:00:00,MATIC/USD,0.59954,0.61176,0.57447,0.60380,517073.20327934,312208.8001400655
1732924800,2024-11-30 00:00:00,MATIC/USD,0.58449,0.62161,0.56955,0.59968,402463.23728880,241349.1541373476
1732838400,2024-11-29 00:00:00,MATIC/USD,0.56437,0.58826,0.54347,0.58537,799730.54420812,468138.2686631071
1732752000,2024-11-28 00:00:00,MATIC/USD,0.58315,0.58829,0.53975,0.56354,517961.02386840,291891.75539079815
1732665600,2024-11-27 00:00:00,MATIC/USD,0.52583,0.60000,0.51141,0.57729,481085.05287939,277725.59017674305
1732579200,2024-11-26 00:00:00,MATIC/USD,0.54309,0.57180,0.49322,0.52895,708179.23924849,374591.4086004888
1732492800,2024-11-25 00:00:00,MATIC/USD,0.57037,0.63000,0.53789,0.55140,603227.00763627,332619.3720106393
1732406400,2024-11-24 00:00:00,MATIC/USD,0.57026,0.63110,0.51997,0.57700,739026.75293459,426418.43644325837
1732320000,2024-11-23 00:00:00,MATIC/USD,0.49683,0.64999,0.48853,0.57467,1448421.02372943,832364.1097065916
1732233600,2024-11-22 00:00:00,MATIC/USD,0.45086,0.49892,0.43591,0.49892,976526.14619708,487208.4248606471
1732147200,2024-11-21 00:00:00,MATIC/USD,0.43486,0.46446,0.41839,0.45681,799900.85315932,365402.70873170893
1732060800,2024-11-20 00:00:00,MATIC/USD,0.43466,0.46463,0.42133,0.43178,800724.09517653,345736.6498153221
1731974400,2024-11-19 00:00:00,MATIC/USD,0.45877,0.45877,0.42406,0.42913,355453.76050917,152535.87224730014
1731888000,2024-11-18 00:00:00,MATIC/USD,0.37734,0.47071,0.37734,0.46029,462553.41099746,212908.70954802085
1731801600,2024-11-17 00:00:00,MATIC/USD,0.42767,0.46000,0.36940,0.37607,297728.27898474,111966.67387779118
1731715200,2024-11-16 00:00:00,MATIC/USD,0.38024,0.44399,0.36803,0.42415,1011528.76821695,429039.92703921936
1731628800,2024-11-15 00:00:00,MATIC/USD,0.35986,0.38001,0.35010,0.37405,186008.97040988,69576.65538181562
1731542400,2024-11-14 00:00:00,MATIC/USD,0.37817,0.38906,0.35301,0.35301,389574.51885172,137523.70089984566
1731456000,2024-11-13 00:00:00,MATIC/USD,0.39818,0.43851,0.36011,0.37886,301592.29428719,114261.2566136448
1731369600,2024-11-12 00:00:00,MATIC/USD,0.43151,0.45110,0.37638,0.40160,1321200.48082295,530594.1130984967
1731283200,2024-11-11 00:00:00,MATIC/USD,0.40750,0.43395,0.38877,0.43202,638036.69815491,275644.61433688423
1731196800,2024-11-10 00:00:00,MATIC/USD,0.39554,0.42593,0.37561,0.40677,922835.46149627,375381.7806728378
1731110400,2024-11-09 00:00:00,MATIC/USD,0.40903,0.40903,0.35440,0.38500,444570.92602780,171159.80652070302
1731024000,2024-11-08 00:00:00,MATIC/USD,0.34656,0.40903,0.33920,0.39248,407748.37235822,160033.08118315417
1730937600,2024-11-07 00:00:00,MATIC/USD,0.33301,0.35015,0.32519,0.34389,103380.54973264,35551.537247557564
1730851200,2024-11-06 00:00:00,MATIC/USD,0.30396,0.33729,0.30396,0.33327,291131.73071316,97025.47189477483
1730764800,2024-11-05 00:00:00,MATIC/USD,0.29046,0.34862,0.29046,0.30623,190050.49970929,58199.16452597587
1730678400,2024-11-04 00:00:00,MATIC/USD,0.29894,0.30442,0.28598,0.29148,239441.90234544,69792.52569564886
1730592000,2024-11-03 00:00:00,MATIC/USD,0.31336,0.34989,0.28892,0.30057,227930.78712067,68509.15668485979
1730505600,2024-11-02 00:00:00,MATIC/USD,0.31850,0.32147,0.31035,0.31360,68276.51676936,21411.515658871293
